batch_id,input_symbol,input_company_name,dependency_name,dependency_type,upstream_or_downstream,related_industry,related_commodity_or_macro_factor,importance,expected_sign,expected_lag_days_min,expected_lag_days_max,mechanism,evidence_type,source,confidence,provenance_type
ind_nifty500,BEL,Bharat Electronics Ltd.,government and regulated utilities,customer_industry,downstream,government and regulated utilities,,medium,positive,0,365,Tender awards and utility capex influence order inflow.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BELRISE,Belrise Industries Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BELRISE,Belrise Industries Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BELRISE,Belrise Industries Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BELRISE,Belrise Industries Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BEML,BEML Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BEML,BEML Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BEML,BEML Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BEML,BEML Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARATFORG,Bharat Forge Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARATFORG,Bharat Forge Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARATFORG,Bharat Forge Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARATFORG,Bharat Forge Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIARTL,Bharti Airtel Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIARTL,Bharti Airtel Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIARTL,Bharti Airtel Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIARTL,Bharti Airtel Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIHEXA,Bharti Hexacom Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIHEXA,Bharti Hexacom Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIHEXA,Bharti Hexacom Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BHARTIHEXA,Bharti Hexacom Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BIOCON,Biocon Ltd.,"APIs, KSMs, medical supplies and consumables",raw_material,upstream,pharma intermediates and healthcare supplies,,high,negative,0,120,Input availability and compliance influence margins and supply reliability.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BIOCON,Biocon Ltd.,regulatory approvals and quality systems,regulation,upstream,healthcare regulators,,high,mixed,0,365,Approvals enable launches and capacity use; observations can disrupt supply.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BIOCON,Biocon Ltd.,domestic healthcare demand,customer_industry,downstream,domestic healthcare demand,,high,positive,0,120,"Healthcare access, prescriptions and patient volumes support revenue.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BIOCON,Biocon Ltd.,regulated export or institutional markets,customer_industry,downstream,regulated export or institutional markets,,medium,mixed,0,180,Approvals and tender flows can lift revenue while pricing pressure can offset volume.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BLS,BLS International Services Ltd.,"commodities, packaging and merchandise",raw_material,upstream,"agri, chemical, textile and packaging suppliers",,high,negative,0,90,Commodity and packaging inflation affects gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BLS,BLS International Services Ltd.,"advertising, logistics and retail occupancy",other,upstream,"media, logistics and retail real estate",,medium,negative,0,120,Brand and channel costs influence operating margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BLS,BLS International Services Ltd.,Indian household consumption,customer_industry,downstream,Indian household consumption,,high,positive,0,90,"Household income, pricing and distribution reach drive demand.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BLS,BLS International Services Ltd.,retail and e-commerce channels,customer_industry,downstream,retail and e-commerce channels,,medium,positive,0,120,Channel expansion and inventory availability support revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
